outfit_id,season,occasion,brand_coherence,season_fit,style_score,color_score,fit_score,style_consistency,formality_match,occasion_fit,contrast_score,clash_penalty,harmony_type,proportion_score,silhouette_balance,fit_quality,final_score,label,source_label
"O02683","spring","office",0.88,0.95,0.52,0.81,0.84,0.41,0.75,0.78,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.7,"good","bad"
"O02684","all-season","weekend",1,0.85,0.8,0.88,0.84,0.7,1,0.88,0.78,0,"monochromatic",0.8,0.9,0.8,0.84,"good","average"
"O02685","all-season","date",0.88,0.85,0.44,0.93,0.87,0.1,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.89,0.4,"average","bad"
"O02686","summer","casual",1,0.95,0.64,1,0.84,0.46,1,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.81,"good","good"
"O02687","all-season","gym",0.88,0.85,0.44,0.93,0.84,0.33,0.75,0.55,0.88,0,"monochromatic",0.8,0.9,0.8,0.71,"good","bad"
"O02688","all-season","casual",0.88,0.85,0.5,0.84,0.84,0.26,0.75,0.88,0.75,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","good"
"O02689","summer","gym",1,0.45,0.21,0.94,0.84,0.08,0.28,0.55,0.9,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02690","autumn","casual",1,0.6,0.38,0.98,0.84,0.24,0.5,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","bad"
"O02691","summer","office",1,0.95,0.63,0.93,0.84,0.46,1,0.78,0.89,0,"analogous",0.8,0.9,0.8,0.78,"good","average"
"O02692","all-season","date",0.88,0.85,0.29,0.93,0.84,0.09,0.28,0.9,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","bad"
"O02693","summer","office",1,0.95,0.54,0.92,0.84,0.68,0.5,0.28,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O02694","all-season","gym",0.88,0.85,0.68,0.93,0.84,0.6,1,0.55,0.88,0,"monochromatic",0.8,0.9,0.8,0.8,"good","good"
"O02695","summer","gym",0.88,0.95,0.35,0.87,0.84,0.44,0.09,0.55,0.77,0,"analogous",0.8,0.9,0.8,0.4,"average","average"
"O02696","all-season","casual",0.88,0.85,0.5,0.93,0.84,0.33,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.73,"good","average"
"O02697","all-season","office",0.88,0.85,0.59,0.93,0.84,0.26,1,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02698","all-season","casual",0.88,0.85,0.5,0.93,0.84,0.26,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02699","all-season","casual",0.88,0.85,0.6,0.92,0.84,0.46,0.75,0.88,0.87,0,"analogous",0.8,0.9,0.79,0.77,"good","average"
"O02700","all-season","casual",0.88,0.85,0.63,0.91,0.84,0.52,0.75,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.79,0.78,"good","average"
"O02701","summer","casual",1,0.95,0.59,1,0.84,0.38,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.79,"good","bad"
"O02702","all-season","casual",0.62,0.85,0.49,0.93,0.84,0.38,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.73,"good","good"
"O02703","all-season","office",0.88,0.85,0.5,0.91,0.87,0.37,0.5,0.93,0.86,0,"neutral_dominant",0.8,0.9,0.89,0.73,"good","average"
"O02704","summer","gym",0.88,0.95,0.33,0.65,0.84,0.3,0.28,0.55,0.51,0,"mixed_harmonious",0.8,0.9,0.8,0.58,"average","average"
"O02705","summer","office",1,0.95,0.6,0.92,0.84,0.38,0.75,0.93,0.84,0,"complementary",0.8,0.9,0.8,0.77,"good","average"
"O02706","all-season","casual",0.88,0.85,0.52,0.93,0.84,0.38,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.74,"good","average"
"O02707","summer","gym",0.88,0.95,0.12,1,0.84,0.09,0.09,0.25,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","bad"
"O02708","summer","date",1,0.95,0.52,0.92,0.84,0.33,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","bad"
"O02709","autumn","office",1,0.95,0.67,0.94,0.84,0.53,0.75,0.93,0.9,0,"monochromatic",0.8,0.9,0.8,0.8,"good","average"
"O02710","all-season","office",0.88,0.85,0.61,0.93,0.87,0.46,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.89,0.78,"good","bad"
"O02711","summer","gym",1,0.88,0.45,0.92,0.84,0.24,0.75,0.55,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O02712","summer","gym",1,0.95,0.68,0.92,0.84,0.56,1,0.55,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.8,"good","good"
"O02713","all-season","office",0.88,0.85,0.67,0.93,0.84,0.49,1,0.78,0.88,0,"monochromatic",0.8,0.9,0.8,0.8,"good","average"
"O02714","summer","gym",0.88,1,0.65,1,0.84,0.52,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.81,"good","bad"
"O02715","all-season","gym",0.88,0.85,0.47,0.93,0.84,0.32,0.75,0.55,0.88,0,"monochromatic",0.8,0.9,0.8,0.72,"good","average"
"O02716","all-season","office",0.88,0.85,0.46,0.78,0.84,0.21,0.75,0.78,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O02717","summer","casual",1,0.95,0.39,1,0.84,0.06,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02718","summer","gym",0.88,0.95,0.1,0.74,0.84,0.07,0.09,0.25,0.58,0,"complementary",0.8,0.9,0.8,0.34,"bad","bad"
"O02719","all-season","date",0.88,0.85,0.35,0.93,0.84,0.08,0.5,0.9,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","average"
"O02720","all-season","travel",1,0.85,0.59,0.93,0.84,0.26,1,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02721","all-season","casual",1,0.85,0.37,0.93,0.84,0.1,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02722","all-season","casual",1,0.85,0.18,0.68,0.84,0.08,0.09,0.62,0.46,0,"triadic",0.8,0.9,0.8,0.34,"bad","bad"
"O02723","all-season","casual",0.88,0.85,0.58,0.93,0.84,0.68,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.76,"good","average"
"O02724","all-season","date",0.88,0.85,0.55,0.93,0.84,0.44,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.75,"good","bad"
"O02725","autumn","casual",1,0.6,0.58,1,0.84,0.44,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.78,"good","good"
"O02726","all-season","date",0.88,0.85,0.64,0.93,0.87,0.54,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.89,0.8,"good","average"
"O02727","autumn","date",1,0.95,0.61,1,0.84,0.42,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","bad"
"O02728","summer","gym",0.88,0.95,0.53,1,0.84,0.38,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","good"
"O02729","all-season","travel",0.88,0.85,0.63,0.93,0.84,0.52,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.78,"good","bad"
"O02730","all-season","casual",0.88,0.85,0.85,0.91,0.84,0.84,1,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.87,"good","average"
"O02731","summer","casual",0.88,1,0.31,1,0.87,0.18,0.18,0.88,0.92,0,"monochromatic",0.8,0.9,0.89,0.42,"average","average"
"O02732","all-season","office",0.88,0.85,0.3,0.93,0.84,0.07,0.5,0.78,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","good"
"O02733","autumn","gym",1,0.95,0.67,0.91,0.84,0.68,0.5,0.92,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.79,"good","average"
"O02734","autumn","office",1,0.6,0.7,0.81,0.84,0.74,0.75,0.78,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.78,"good","good"
"O02735","all-season","travel",0.62,0.85,0.58,0.91,0.87,0.54,0.75,0.72,0.86,0,"neutral_dominant",0.8,0.9,0.89,0.77,"good","good"
"O02736","autumn","date",1,0.95,0.41,0.92,0.84,0.09,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O02737","summer","casual",1,0.95,0.68,0.82,0.84,0.57,0.75,0.88,0.82,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O02738","summer","date",1,0.95,0.11,0.94,0.84,0.05,0.09,0.32,0.9,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02739","autumn","office",1,0.95,0.75,0.8,0.84,0.6,1,0.78,0.6,0,"complementary",0.8,0.9,0.8,0.79,"good","bad"
"O02740","all-season","office",0.88,0.85,0.44,0.93,0.87,0.33,0.5,0.93,0.88,0,"monochromatic",0.8,0.9,0.89,0.72,"good","average"
"O02741","spring","date",1,0.8,0.35,0.79,0.84,0.2,0.28,0.9,0.58,0,"triadic",0.8,0.9,0.8,0.42,"average","average"
"O02742","all-season","casual",0.88,0.85,0.35,0.93,0.84,0.44,0.09,0.62,0.88,0,"monochromatic",0.8,0.9,0.79,0.4,"average","bad"
"O02743","summer","office",1,0.95,0.65,0.92,0.84,0.49,0.75,0.93,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.79,"good","average"
"O02744","all-season","casual",0.88,0.85,0.29,0.85,0.84,0.09,0.28,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.34,"bad","good"
"O02745","autumn","casual",1,0.95,0.51,0.92,0.84,0.23,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O02746","all-season","travel",0.88,0.85,0.32,0.93,0.84,0.07,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","good"
"O02747","all-season","weekend",0.88,0.85,0.58,0.93,0.84,0.42,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.76,"good","average"
"O02748","spring","office",1,0.95,0.74,0.91,0.84,0.74,0.75,0.78,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.82,"good","average"
"O02749","all-season","date",0.88,0.85,0.64,0.92,0.87,0.54,0.75,0.9,0.87,0,"analogous",0.8,0.9,0.89,0.79,"good","good"
"O02750","summer","gym",0.88,0.95,0.1,0.98,0.84,0.07,0.09,0.25,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.34,"bad","good"
"O02751","all-season","casual",0.88,0.85,0.35,0.93,0.84,0.44,0.09,0.62,0.88,0,"monochromatic",0.8,0.9,0.79,0.4,"average","good"
"O02752","all-season","gym",0.88,0.85,0.32,0.91,0.87,0.33,0.5,0.25,0.86,0,"neutral_dominant",0.8,0.9,0.89,0.66,"average","average"
"O02753","spring","casual",1,0.95,0.61,1,0.84,0.42,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","bad"
"O02754","autumn","gym",1,0.95,0.55,0.91,0.84,0.43,0.75,0.55,0.74,0,"monochromatic",0.8,0.9,0.8,0.75,"good","average"
"O02755","summer","casual",0.88,0.95,0.63,0.82,0.84,0.5,0.75,0.88,0.82,0,"monochromatic",0.8,0.9,0.8,0.75,"good","bad"
"O02756","summer","travel",1,0.95,0.4,0.92,0.84,0.08,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O02757","summer","date",0.88,0.95,0.29,0.77,0.84,0.08,0.28,0.9,0.54,0,"complementary",0.8,0.9,0.8,0.4,"average","average"
"O02758","all-season","office",0.88,0.85,0.54,0.74,0.84,0.32,0.75,0.93,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.69,"average","bad"
"O02759","all-season","travel",0.88,0.85,0.52,0.93,0.84,0.38,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.74,"good","average"
"O02760","spring","casual",0.88,0.95,0.6,0.78,0.84,0.44,0.75,0.88,0.53,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","good"
"O02761","summer","casual",0.88,1,0.51,0.65,0.84,0.23,0.75,0.88,0.51,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","good"
"O02762","summer","gym",0.88,0.95,0.45,1,0.84,0.46,0.18,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O02763","all-season","casual",1,0.85,0.57,0.93,0.84,0.38,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.76,"good","bad"
"O02764","all-season","date",0.88,0.85,0.13,0.92,0.84,0.09,0.09,0.32,0.87,0,"analogous",0.8,0.9,0.8,0.34,"bad","good"
"O02765","spring","date",1,0.95,0.12,0.8,0.84,0.07,0.09,0.32,0.6,0,"complementary",0.8,0.9,0.8,0.34,"bad","average"
"O02766","summer","casual",1,1,0.56,0.81,0.84,0.32,0.75,0.88,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","average"
"O02767","summer","date",1,0.95,0.4,0.98,0.84,0.06,0.75,0.9,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.4,"average","average"
"O02768","all-season","date",0.62,0.85,0.14,0.91,0.87,0.09,0.14,0.32,0.86,0,"neutral_dominant",0.8,0.9,0.89,0.4,"average","average"
"O02769","summer","date",1,0.95,0.48,1,0.84,0.33,0.75,0.68,0.92,0,"monochromatic",0.8,0.9,0.8,0.74,"good","bad"
"O02770","all-season","event",0.88,0.85,0.65,0.93,0.87,0.54,0.75,0.94,0.88,0,"monochromatic",0.8,0.9,0.89,0.8,"good","average"
"O02771","all-season","travel",0.62,0.85,0.4,0.74,0.84,0.09,0.75,0.88,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O02772","autumn","office",1,0.6,0.7,1,0.84,0.74,0.75,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.83,"good","good"
"O02773","autumn","date",1,0.95,0.61,0.98,0.84,0.42,0.75,0.9,0.91,0,"analogous",0.8,0.9,0.8,0.79,"good","bad"
"O02774","all-season","office",0.88,0.85,0.52,0.85,0.84,0.52,0.75,0.28,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.72,"good","average"
"O02775","summer","date",1,1,0.47,0.85,0.84,0.29,0.75,0.68,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.7,"average","average"
"O02776","all-season","casual",0.88,0.85,0.63,0.93,0.84,0.52,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.78,"good","average"
"O02777","autumn","casual",1,0.95,0.61,0.94,0.84,0.43,0.75,0.88,0.9,0,"monochromatic",0.8,0.9,0.8,0.78,"good","average"
"O02778","summer","travel",1,0.95,0.18,1,0.84,0.05,0.09,0.72,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O02779","spring","date",0.88,0.95,0.6,0.92,0.84,0.42,0.75,0.9,0.84,0,"complementary",0.8,0.9,0.8,0.77,"good","average"
"O02780","summer","gym",0.88,0.95,0.27,0.82,0.84,0.33,0.09,0.55,0.82,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O02781","summer","casual",1,0.8,0.54,0.92,0.84,0.42,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O02782","summer","casual",0.88,0.95,0.73,0.87,0.84,0.56,1,0.88,0.77,0,"analogous",0.8,0.9,0.8,0.81,"good","average"
"O02783","autumn","casual",1,0.95,0.61,0.98,0.84,0.42,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.79,"good","average"
"O02784","all-season","travel",0.88,0.85,0.47,0.78,0.84,0.33,0.75,0.72,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.67,"average","average"
"O02785","autumn","office",1,0.6,0.28,0.98,0.84,0.24,0.5,0.28,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","average"
"O02786","autumn","gym",1,0.95,0.54,1,0.84,0.36,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O02787","all-season","office",0.88,0.85,0.27,0.85,0.84,0.2,0.5,0.28,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O02788","all-season","office",0.88,0.85,0.43,0.85,0.84,0.09,0.75,0.93,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O02789","autumn","casual",1,0.95,0.61,0.98,0.84,0.42,0.75,0.88,0.91,0,"analogous",0.8,0.9,0.8,0.79,"good","average"
"O02790","winter","casual",1,0.6,0.69,0.98,0.84,0.69,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.82,"good","average"
"O02791","summer","casual",1,1,0.62,1,0.84,0.44,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","good"
"O02792","all-season","date",0.88,0.85,0.51,0.91,0.84,0.26,0.75,0.9,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.4,"average","good"
"O02793","spring","casual",0.88,0.95,0.77,1,0.84,0.63,1,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.86,"good","average"
"O02794","winter","travel",1,0.95,0.51,0.92,0.84,0.32,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O02795","summer","casual",1,0.8,0.54,0.92,0.84,0.42,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O02796","summer","casual",1,0.95,0.33,0.94,0.84,0.07,0.5,0.88,0.9,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02797","autumn","office",1,0.95,0.62,1,0.84,0.43,0.75,0.93,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","average"
"O02798","spring","date",1,0.95,0.61,0.78,0.84,0.42,0.75,0.9,0.51,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","bad"
"O02799","all-season","casual",0.88,0.85,0.35,0.93,0.84,0.44,0.09,0.62,0.88,0,"monochromatic",0.8,0.9,0.79,0.4,"average","average"
"O02800","autumn","casual",1,0.95,0.61,1,0.84,0.42,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","good"
"O02801","all-season","travel",0.62,0.85,0.34,0.85,0.84,0.09,0.5,0.88,0.8,0,"complementary",0.8,0.9,0.79,0.4,"average","good"
"O02802","all-season","casual",0.88,0.85,0.63,0.93,0.84,0.52,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.78,"good","average"
"O02803","all-season","office",0.88,0.85,0.29,0.93,0.84,0.18,0.28,0.78,0.88,0,"monochromatic",0.8,0.9,0.79,0.42,"average","average"
"O02804","autumn","office",1,0.6,0.48,0.81,0.84,0.28,0.75,0.78,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O02805","autumn","office",1,0.6,0.28,0.98,0.84,0.24,0.5,0.28,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","good"
"O02806","winter","gym",1,0.95,0.7,1,0.84,0.6,1,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.83,"good","average"
"O02807","all-season","casual",0.88,0.85,0.54,0.85,0.84,0.48,0.5,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.72,"good","bad"
"O02808","winter","casual",1,0.95,0.44,1,0.84,0.17,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02809","all-season","casual",0.62,0.85,0.61,0.93,0.87,0.54,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.89,0.78,"good","good"
"O02810","summer","date",1,0.95,0.68,1,0.84,0.57,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.82,"good","bad"
"O02811","all-season","date",1,0.85,0.56,0.93,0.84,0.44,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.76,"good","average"
"O02812","all-season","casual",0.62,0.85,0.46,0.93,0.87,0.37,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.89,0.72,"good","average"
"O02813","all-season","date",0.88,0.85,0.13,0.91,0.87,0.09,0.09,0.32,0.86,0,"neutral_dominant",0.8,0.9,0.89,0.34,"bad","good"
"O02814","all-season","casual",0.88,0.85,0.5,0.85,0.87,0.39,0.5,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.72,"good","average"
"O02815","autumn","casual",1,0.95,0.61,0.98,0.84,0.43,0.75,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.79,"good","average"
"O02816","summer","gym",0.88,0.95,0.15,0.85,0.84,0.07,0.09,0.55,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O02817","autumn","date",1,0.95,0.61,0.81,0.84,0.42,0.75,0.9,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","good"
"O02818","all-season","date",0.88,0.85,0.52,0.91,0.84,0.28,0.75,0.9,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.73,"good","average"
"O02819","autumn","casual",1,0.95,0.78,0.81,0.84,0.62,1,0.88,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.81,"good","average"
"O02820","all-season","date",0.88,0.85,0.47,0.85,0.84,0.18,0.75,0.9,0.8,0,"complementary",0.8,0.9,0.8,0.42,"average","average"
"O02821","autumn","office",1,0.95,0.26,0.92,0.84,0.09,0.09,0.93,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O02822","summer","casual",0.88,0.95,0.37,0.92,0.87,0.38,0.18,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.89,0.4,"average","good"
"O02823","autumn","casual",0.88,0.6,0.56,0.81,0.84,0.44,0.75,0.88,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","good"
"O02824","all-season","casual",0.88,0.85,0.62,0.91,0.84,0.35,1,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.77,"good","average"
"O02825","all-season","casual",0.88,0.85,0.43,0.84,0.87,0.1,0.75,0.88,0.75,0,"mixed_harmonious",0.8,0.9,0.89,0.4,"average","average"
"O02826","all-season","date",0.88,0.85,0.55,0.85,0.84,0.34,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O02827","autumn","gym",1,0.95,0.55,1,0.84,0.43,0.75,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O02828","autumn","casual",1,0.95,0.51,0.81,0.84,0.23,0.75,0.88,0.62,0,"complementary",0.8,0.9,0.8,0.42,"average","average"
"O02829","all-season","gym",0.88,0.85,0.5,0.93,0.84,0.32,0.75,0.92,0.88,0,"monochromatic",0.8,0.9,0.8,0.73,"good","good"
"O02830","all-season","casual",0.88,0.85,0.49,0.84,0.87,0.37,0.5,0.88,0.75,0,"mixed_harmonious",0.8,0.9,0.89,0.71,"good","average"
"O02831","summer","gym",1,0.95,0.44,1,0.84,0.08,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02832","all-season","casual",0.88,0.85,0.48,0.93,0.84,0.21,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02833","spring","casual",1,0.95,0.55,1,0.84,0.46,0.5,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.77,"good","average"
"O02834","autumn","date",0.62,0.95,0.11,0.98,0.84,0.07,0.09,0.32,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.34,"bad","average"
"O02835","all-season","office",1,0.85,0.38,0.84,0.84,0.09,0.75,0.78,0.75,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O02836","summer","casual",1,0.45,0.36,0.92,0.84,0.29,0.28,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.67,"average","good"
"O02837","all-season","date",0.88,0.85,0.13,0.93,0.84,0.09,0.09,0.32,0.88,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O02838","all-season","date",0.88,0.85,0.55,0.93,0.84,0.34,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.75,"good","average"
"O02839","summer","casual",1,0.8,0.35,0.93,0.84,0.2,0.28,0.88,0.89,0,"analogous",0.8,0.9,0.8,0.42,"average","good"
"O02840","summer","casual",1,0.95,0.52,0.94,0.84,0.33,0.75,0.88,0.9,0,"monochromatic",0.8,0.9,0.8,0.74,"good","average"
"O02841","autumn","date",1,0.95,0.41,0.92,0.84,0.09,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O02842","autumn","casual",1,0.95,0.61,0.92,0.84,0.42,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","good"
"O02843","spring","office",1,0.95,0.67,0.94,0.84,0.53,0.75,0.93,0.9,0,"monochromatic",0.8,0.9,0.8,0.8,"good","average"
"O02844","autumn","date",1,0.95,0.12,0.92,0.84,0.07,0.09,0.32,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","average"
"O02845","all-season","office",0.88,0.85,0.5,0.93,0.84,0.23,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02846","summer","date",1,0.45,0.37,0.82,0.84,0.29,0.28,0.9,0.82,0,"monochromatic",0.8,0.9,0.8,0.65,"average","bad"
"O02847","all-season","travel",1,0.85,0.56,0.91,0.84,0.42,0.75,0.72,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.75,"good","average"
"O02848","summer","office",0.88,0.95,0.38,1,0.84,0.3,0.28,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.7,"good","good"
"O02849","all-season","travel",0.88,0.85,0.32,0.72,0.84,0.07,0.5,0.88,0.54,0,"triadic",0.8,0.9,0.79,0.34,"bad","average"
"O02850","spring","date",1,0.95,0.41,0.81,0.84,0.09,0.75,0.9,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O02851","autumn","casual",1,0.95,0.7,1,0.84,0.62,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.83,"good","bad"
"O02852","summer","gym",0.88,0.95,0.22,0.92,0.84,0.33,0.09,0.25,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O02853","summer","date",1,0.95,0.51,0.92,0.84,0.3,0.75,0.9,0.84,0,"complementary",0.8,0.9,0.8,0.73,"good","good"
"O02854","all-season","date",1,0.85,0.56,0.91,0.84,0.44,0.75,0.9,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.75,"good","average"
"O02855","spring","casual",1,0.95,0.53,1,0.84,0.36,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","good"
"O02856","winter","gym",0.88,0.95,0.53,1,0.84,0.42,0.75,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","bad"
"O02857","winter","casual",1,0.95,0.37,1,0.84,0.17,0.5,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O02858","all-season","casual",0.88,0.85,0.33,0.93,0.87,0.4,0.09,0.62,0.88,0,"monochromatic",0.8,0.9,0.89,0.4,"average","average"
"O02859","autumn","casual",1,0.95,0.41,0.88,0.84,0.09,0.75,0.88,0.78,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O02860","summer","gym",0.88,0.95,0.64,1,0.84,0.5,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.81,"good","good"
